,title,company,location,time,link,source
39,"Business Development Lead/ Manager - APAC (Cyber/ Informatio...
new",SISA Infosec,"Bengaluru, Karnataka",3.0,https://www.indeed.co.in//rc/clk?jk=02980750d9b4f208&fccid=2fc34cfba89fc033&vjs=3,Indeed
40,"APAC CISO - Information Security Officer, VP
new",Credit Suisse,"Pune, Maharashtra",1.0,https://www.indeed.co.in//rc/clk?jk=c0dff5ddc287df1f&fccid=e127f4594cdf24f4&vjs=3,Indeed
41,"Information Security Officer
new",HealthAssure Pvt Ltd.,"Mumbai, Maharashtra",4.0,https://www.indeed.co.in//company/HealthAssure-Pvt-Ltd./jobs/Information-Security-Officer-12ab2e1a9446b1aa?fccid=725721f49887d1df&vjs=3,Indeed
42,"Cyber Detective
new",Research detective,"Delhi, Delhi",3.0,https://www.indeed.co.in//company/Research-detective/jobs/Cyber-Detective-73659890ee5b399a?fccid=6c0108695babd1e1&vjs=3,Indeed
43,Intern (Network Security),GLOBALFOUNDRIES,"Bengaluru, Karnataka",22.0,https://www.indeed.co.in//rc/clk?jk=d0071b90a6a94399&fccid=6a2e5a5f89491e88&vjs=3,Indeed
44,"Malware Security Analyst
new","FireEye, Inc.","Bengaluru, Karnataka",3.0,https://www.indeed.co.in//rc/clk?jk=de28917d2a19eb3e&fccid=5ed3d6e8b04e853e&vjs=3,Indeed
45,"Risk_Cyber Security_NGSO - TEM_Senior
new",EY,"Bengaluru, Karnataka",1.0,https://www.indeed.co.in//rc/clk?jk=e712d5d1030edfcc&fccid=1544766d4c2915b0&vjs=3,Indeed
46,Security Consultant - IDAM,Infosys,"Bengaluru, Karnataka",30.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0DFi1nmQQWK2fa3N4W3y7EUOEocZkWPqKP_f_xZ7ne8RUTCgxjAcFcNO0xqLvH83iiKhfhdUU0EJ9IjQfgMVNvO3a0wP9OBSVC269pBHI-iFrto66-DgQCk-x72JSidyMR80BRwKi_6uq_ohDUbIwxqhc04hFB3GXpP9nI2woL4qiYP1QbmmBs_deDtdEDczwLliy7_EyUbVBXB4lv25jlaYeehm-NxjBdm7H-UKaI5kGC4iFltO6I5cfIoM4q71ZhxjyqHraGEsZ-FkJcEaAB2Ogb2o1AhmPgB9ToxdWW2qXQW4AaJISVQpfNgfBOD0DiHMULpzZGcMJyjZy60iQm9jE-b7eYSu6-bVxbK2oZ0pP9og3KtJrxdU9E7pLnaZCpQjQse0WNeg95z16lqQkOVCFWzfSZjkYW4UQLssw84C6Ne_mF5o9DiyBAS7hWq3QM2NIB99bFaBJ-uoFhJ_55Pk8Z7utLHUf0iNM5gQ-L80IPmn68fLBFoZ14NLXtEory2GkM-3znwn-Mw0EOQ1QA-KFqUhfFLshOAOKcimbNpvqBx9R4rlL_AYPr2vw5glkvaY459WbizSx3ERDqYXfGd5T13ZaEvLg9PHhupusfxFsujW8alvLbVN4qBtpJ2H994AC56ONVmHlZQQy_eGS3n&p=0&fvj=1&vjs=3,Indeed
47,"Senior Test Engineer - Secureworks - Hyderabad, India",DELL,"Hyderabad, Telangana",28.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0BdeCH3wzlYpD364Be5JbcCJKJ8S-TlvC_iwEgvLx09tUWj613drhJzztLF9k6SkcYSzEYdywn_F58gsDZioj46CKNd6jV6X4lSFp75K9TL7zjt_ecGOLSnVrKezLvs9SinRHOFRoin_XYGHLNxUyM8cjp31UBilA-tyNlE24slZwMxC3yYCwPL0ClfuDQoOea1PAEmXJ8c5TAaIzOw3hEOylhE3GOcOoD8b0BKn6LQRjajeZzajdVPRDbYht-vn5Qrr6lX_4FaeajfzrJIz2yb-xMZntvvfDWNkrHsW0_cCO4rwIIas4PTZXegzI8w5YGvCHlXqYV20l8U3IxHVscepSCeRF3f-NopoT3CLgmmNqsv6YyDgrQCLw005pFKSb3a9bmVTKcQDR38xCGKN4Le-u5H1WDzb3CmV01aalkgvrsC6RwcAgB9U4wnVsjBpdlyVvAWJXpY26ZfWT-ET5z2VwjDOEuQC8M2k2OIW1qHhRgfj-9K89mUnq_tPyiF1f75jLiYOCu3rlnLc-eNIfgG7HUMHSwzOVYqfk0wpLUPGGBOMIL8hLOzPMDavAqhHqSUZ1FUr1RSdpu6HefF8Xe2fC_Wc8qNtCZ1Rj9R8rwagxo8Bmg94OLywaV0xO2TUhSIb0tvqCRaHGqK4plpszPvfGcbvi3xdFi152nt7a2_Jzw0HiVHJKzm67JBk7MC9fBUzXvCVulyarVRA1V2sy67SnIL6QbqU15K0y5HYVWTy1pQhMlcbwQUiq6py9Om132qM3Xe_s4vGEmkUZOB8bHX5Qf-wvdIrNsohuErZY3nOspbOzimAhYkJOU1tcw3bQ5LRExUKvK0y-VojYdpQUqUoqx-NWi1cxR9OCBMqcikjLIMvGqf-Ng2ckEvr2IqSA5bNp_f1WeSjgaVWjmon3I6ld2r7J2ysupnC8IY060XmHDWqM3jK1XJQSdRiQKVQMBrNox2lhYMyiGoQGnpgpfoGzfLteWJRSpnOXk_A2fXKA==&p=1&fvj=0&vjs=3,Indeed
48,DevOps Senior Manager,DELL,"Bengaluru, Karnataka",30.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0BdeCH3wzlYpD364Be5JbcCJKJ8S-TlvC_iwEgvLx09tUWj613drhJzztLF9k6SkcZ1vnhmfsCEpV0pC0A330mVHfYj2AgVzG3Qp5jSQxakpNYZr_upUBENL37qIPYT2EuYoFzUZOfCc8jd_D0uh3RwcU1j4IScEi-D3zncyzOH-przIt29a_jeyxKtWc7pU5b8dB4SujeAG7wsiZKFhePKBdRHxN08igm-UByvL8tPApto-adwpKABI5hoDhBCa7DrMBymPpHL3DIc7-nMECYCcj_ZvuJXr42DD4yfoSJHRcqGNvvOggzJw5HLT38phd4k45KaWkiRKVQgrhkM2AqeeofsOBpjYE8TK3myNXVnWNZr81S6QIoqOsBUQWm6PhQG_C-XEOu1OxqBcJd1N1OHizf3I23eyp31qM2T749S2SKoKDWIQYB6pQjjwC_YeLyI6DF1Ma9r3e0oqySSjYfTao2K6KzgiruBgg0Lty6b4R4BF5pJ8X_juXEaDGDGcM7X6ugCpFv04Zgtwejvn0q5_NxyGd51GGY4Nroxk2k0JbLNPYxj9buh1I8OYNPZbSgtCrcqUSKfyXCQsA7cPV1aqRyRTnbAvVvcTB4BwtTxOzobts42xc5KFPs1Ko966yrH_zsl-F6ZBYd9bIGJjvNu5iHnddA9AvSEHKrbe7RipsLNd5sVREmCYdYrFmhI-9YS-ibsO3lPLujM5lcLgdZI9UdQCaS6R1KyNadqu4CyjdRkqEo2gEzoIm3TBsB6ghacux_kz9wqLPU1n1l3ypThLfEZzVZszMz0a-Stu532g_FBxDmQt5Y1gD1vaiIcWUql0yWc8P2oO0dcGJSaA4c5TIsxtM6n-lgi6T5P3zzl3546p5WXGMVhbg3ud6vii2Lt0fSDZX4o-goQmxJIoYxTuMun9PFaJff0WO0YYqVJkmZuU3-Yn_1aNtF-Zrrst_tNbbW6cmx9KoQPM-ZAepLjgZ0HhcC5JdJVcUaEPCoDWw==&p=2&fvj=0&vjs=3,Indeed
49,"Cyber Security Intern
new",Astraea Solutions,"Delhi, Delhi",2.0,https://www.indeed.co.in//company/Astraea-Solutions/jobs/Cyber-Security-Intern-8ae03e066dcb9e7c?fccid=fd6e4224bb064db2&vjs=3,Indeed
50,"Cyber Security practitioner
new",Soffit Infrastructure Services (P) Ltd,"Kochi, Kerala",,https://www.indeed.co.in//company/Soffit-Infrastructure-Services-(P)-Ltd/jobs/Cyber-Security-Practitioner-472aad18366e954a?fccid=7b7e2a5fc776e836&vjs=3,Indeed
51,"Cyber Security Consultant/Analyst
new",GITS Academy,"Bengaluru, Karnataka",1.0,https://www.indeed.co.in//company/GITS-Academy/jobs/Cyber-Security-Consultant-Analyst-a0eb49a39e36b356?fccid=d07008af3e7b752b&vjs=3,Indeed
52,"Information Security Analyst - Junior
new",Synaptics,"Bengaluru, Karnataka",3.0,https://www.indeed.co.in//rc/clk?jk=e37c69c65263bc5f&fccid=adec49a5729b60f3&vjs=3,Indeed
53,Cyber Security Engineer,Infovibes Solutions,"Kochi, Kerala",16.0,https://www.indeed.co.in//company/INFOVIBES-SOLUTIONS-PVT-LTD./jobs/Cyber-Security-Engineer-aacb7d35e9bcabcc?fccid=6c3f7cffac5c2059&vjs=3,Indeed
54,"Cyber Security Analyst
new",Sartorius Corporation,"Bengaluru, Karnataka",3.0,https://www.indeed.co.in//rc/clk?jk=0dcf38c464078dd0&fccid=223a83189e0bc47a&vjs=3,Indeed
55,"Risk_Cyber Security_NGSO - TEM_Staff
new",EY,"Bengaluru, Karnataka",1.0,https://www.indeed.co.in//rc/clk?jk=0081393800123df3&fccid=1544766d4c2915b0&vjs=3,Indeed
56,Cyber Security Researchers,Cyber Crime Investigation & Research Center,"Dwarka, Delhi, Delhi",30.0,https://www.indeed.co.in//rc/clk?jk=0610acdab195d910&fccid=5e4e4506d81caf34&vjs=3,Indeed
57,"Business Development Lead/ Manager - APAC (Cyber/ Informatio...
new",SISA Infosec,"Bengaluru, Karnataka",3.0,https://www.indeed.co.in//rc/clk?jk=02980750d9b4f208&fccid=2fc34cfba89fc033&vjs=3,Indeed
58,"APAC CISO - Information Security Officer, VP
new",Credit Suisse,"Pune, Maharashtra",1.0,https://www.indeed.co.in//rc/clk?jk=c0dff5ddc287df1f&fccid=e127f4594cdf24f4&vjs=3,Indeed
59,Software Principal Engineer - SaaSOps,DELL,"Bengaluru, Karnataka",17.0,https://www.indeed.co.in//pagead/clk?mo=r&ad=-6NYlbfkN0BdeCH3wzlYpD364Be5JbcCJKJ8S-TlvC_iwEgvLx09tUWj613drhJzztLF9k6SkcZnku10PnE9BLR5B_EOdJBMvyHQQ-mGZqsgd4DVDzQ66AHrJIcuaIjagx3w0JzJgTrhrj_2mjSWWyuSkKS0UfnKtw2VC-yVQwKaJrV8rdf9Ig5GP99XmOQ8DRyjDSgzpTixoxDe9drp4GUBliWE8a-_rLFAAuHSPcNWwiBidr8bP7BaQwc9RYSXkntL23obV4jWdjkrKvmhueiVA0k_NcU3o_Dd5C5bwQ_aW0sXSP3JHfkK0StwpugExVQKv_QEElVu_3RWAWjPQcqc1t_f7jYcgG_-_X6P8C-C_3HLDlP9eDjUHBwhfcSPhOLHD5Z228nL5XWCHVoiwF72r5yKSwTo3kLF88CfhKcjI2-QVLLxUWKVvJq5EAwLIrZsebqWNtHGTqAH629WqZwoWI1I6YCOJN7FUuDB6fe_4W1_PepyyjRK2bBV88uzPQdGbbyeJZPVAt3qA-kAeDUeboQHp5kPIcUEkoHvv-aQJ1M7KQSe6xz2M9H3FAoqlwUWMFV5whID87S0mVTzPOO3WjwXq47lBJIN3Ibs0l3tbRAiapmtDA-MWG71IYxa-BbN6_wQX97zYwwCpAdhPBmX4uFBVt1zmLN9ENI5w9ykv-mkl_zaj3CpyagmQN1N9FzAV-d_gx5wndBqeQXXcS0Kg3zNXV960sJ9x3LL2s6PTRUpndkYx4wd1WgUwcf5Czoc2htuIFcpmrV2OqEXMsU5sVBdaHZ-VdBlRXTDFg3bFDBZd6QDgRa7lbAd1L1GJ-aIXvkvxTePdBVFscK9-33drHx02Biztu4NUnyEzUZrLrP8w0fVClpVgU1MRTkHEYjnmGzW75RN-SMT4UhKR5E_cmMenWVOVIVxgc2ea1XCTnFACdBOtCsiRa0jOK10KeXs4tCzl6mMw-7S9iqK-Z0apDFL3X6-PgPArELnOCjmIPb02VIrqA==&p=13&fvj=0&vjs=3,Indeed
